Date,Location,MinTemp,MaxTemp,WindDirection,RainToday,RainTomorrow,,,
20-09-2023,Mizoram,5.4,19.4,NW,No,No,,,
21-09-2023,Mizoram,4.6,18.6,S,No,No,,,
22-09-2023,Mizoram,7.1,18.2,S,No,No,,,
23-09-2023,Mizoram,2.4,16.9,NNW,No,No,,,
24-09-2023,Mizoram,9.1,14.7,NNW,No,No,,,
25-09-2023,Mizoram,11.2,16.3,NNW,No,No,,,
26-09-2023,Mizoram,3.2,14.9,NNW,No,Yes,,,
27-09-2023,Mizoram,11,14.7,WNW,Yes,Yes,,,
28-09-2023,Mizoram,4.1,11.5,NW,Yes,Yes,,,
29-09-2023,Mizoram,0.3,14.4,WSW,Yes,No,,,
30-09-2023,Mizoram,-0.6,13.9,NNW,No,No,,,
01-10-2023,Mizoram,1.7,16.9,NNW,No,No,,,
02-10-2023,Mizoram,4.2,18.4,NNW,No,No,,,
03-10-2023,Mizoram,4.5,21.6,N,No,No,,,
04-10-2023,Mizoram,9.9,20.9,NNW,No,No,,,
05-10-2023,Mizoram,10.2,19.1,N,No,No,,,
06-10-2023,Mizoram,4.9,15.7,NNW,No,Yes,,,
07-10-2023,Mizoram,6.4,15.3,WNW,Yes,No,,,
08-10-2023,Mizoram,3.5,17.3,W,No,No,,,
09-10-2023,Mizoram,6.9,18.6,NNW,No,No,,,
10-10-2023,Mizoram,7.3,19.1,N,No,No,,,
11-10-2023,Mizoram,11.2,19.8,NNW,No,No,,,
12-10-2023,Mizoram,11.6,19.7,NNW,No,Yes,,,
13-10-2023,Mizoram,11.1,19.6,NW,Yes,No,,,
14-10-2023,Mizoram,8.8,16.4,NNW,No,Yes,,,
15-10-2023,Mizoram,9.8,13.2,SE,Yes,Yes,,,
16-10-2023,Mizoram,1.9,13.2,WNW,Yes,No,,,
17-10-2023,Mizoram,4,18,WSW,No,No,,,
18-10-2023,Mizoram,8.2,18.4,SSW,No,No,,,
19-10-2023,Mizoram,6.2,16.9,NNW,No,No,,,
20-10-2023,Mizoram,2.7,20,NW,No,No,,,
21-10-2023,Mizoram,6.2,17.4,NW,No,No,,,
22-10-2023,Mizoram,7.6,23.3,NW,No,Yes,,,
23-10-2023,Mizoram,12.1,20.2,NNW,Yes,No,,,
24-10-2023,Mizoram,6.5,16.9,WNW,No,No,,,
25-10-2023,Mizoram,4,18.4,NW,No,No,,,
26-10-2023,Mizoram,9.1,19.3,NNW,No,No,,,
27-10-2023,Mizoram,9.3,20,NW,No,No,,,
28-10-2023,Mizoram,10.2,18.9,N,No,No,,,
29-10-2023,Mizoram,8.9,22.7,N,No,No,,,
30-10-2023,Mizoram,12,22.2,WSW,No,Yes,,,
31-10-2023,Mizoram,14.4,21.1,N,Yes,Yes,,,
01-11-2023,Mizoram,6.2,16.2,NNW,Yes,No,,,
02-11-2023,Mizoram,7.2,19.1,NNW,No,No,,,
03-11-2023,Mizoram,8.6,16.9,NNW,No,No,,,
04-11-2023,Mizoram,4.1,18.7,ESE,No,No,,,
05-11-2023,Mizoram,7.1,19.9,NW,No,No,,,
06-11-2023,Mizoram,10,19.1,W,No,No,,,
07-11-2023,Mizoram,7.2,19.6,WSW,No,Yes,,,
08-11-2023,Mizoram,12.2,17.5,NNW,Yes,No,,,
09-11-2023,Mizoram,10.5,19.8,NNW,No,No,,,
10-11-2023,Mizoram,11.9,20.9,NW,No,Yes,,,
11-11-2023,Mizoram,7.5,20.4,NW,Yes,No,,,
12-11-2023,Mizoram,10.8,27.8,NW,No,Yes,,,
13-11-2023,Mizoram,15.5,21.8,SSE,Yes,Yes,,,
14-11-2023,Mizoram,9.1,15.4,SSE,Yes,No,,,
15-11-2023,Mizoram,10.3,19.4,SE,No,Yes,,,
16-11-2023,Mizoram,10.4,18.5,NNW,Yes,No,,,
17-11-2023,Mizoram,8.7,17.2,NNW,No,No,,,
18-11-2023,Mizoram,13.7,19.6,WSW,No,No,,,
19-11-2023,Mizoram,3.5,18.7,NW,No,No,,,
20-11-2023,Mizoram,5.4,19.9,NNW,No,No,,,
21-11-2023,Mizoram,9.8,21.2,NW,No,No,,,
22-11-2023,Mizoram,7.7,24.9,NNW,No,No,,,
23-11-2023,Mizoram,10.9,27.4,NNW,No,Yes,,,
24-11-2023,Mizoram,17.3,25.9,NNW,Yes,Yes,,,
25-11-2023,Mizoram,17.1,19.3,NW,Yes,No,,,
26-11-2023,Mizoram,12.3,21.6,NW,No,No,,,
27-11-2023,Mizoram,12.8,23.1,NW,No,Yes,,,
28-11-2023,Mizoram,13.9,21.2,SE,Yes,No,,,
29-11-2023,Mizoram,9.8,22.4,NW,No,No,,,
30-11-2023,Mizoram,12.9,21.4,SE,No,No,,,
01-12-2023,Mizoram,7.8,24.3,SSE,No,No,,,
02-12-2023,Mizoram,14.3,25,NE,No,No,,,
03-12-2023,Mizoram,17.8,24.6,NNW,No,No,,,
04-12-2023,Mizoram,15.6,27.3,NNW,No,Yes,,,
05-12-2023,Mizoram,13.7,20.3,SSE,Yes,No,,,
06-12-2023,Mizoram,11.9,23.8,SSE,No,No,,,
07-12-2023,Mizoram,14,21.1,NNE,No,Yes,,,
08-12-2023,Mizoram,17.9,22.1,NW,Yes,Yes,,,
09-12-2023,Mizoram,15.1,22.9,NNW,Yes,Yes,,,
10-12-2023,Mizoram,13,16.4,NNW,Yes,Yes,,,
11-12-2023,Mizoram,10.6,18.4,NW,Yes,Yes,,,
12-12-2023,Mizoram,10.7,18.9,NNW,Yes,No,,,
13-12-2023,Mizoram,6.9,18.8,NNW,No,No,,,
14-12-2023,Mizoram,8.7,21.3,NW,No,No,,,
15-12-2023,Mizoram,13.5,23.1,NNE,No,Yes,,,
16-12-2023,Mizoram,6.4,19.4,NW,Yes,No,,,
17-12-2023,Mizoram,10.1,16.1,W,No,Yes,,,
18-12-2023,Mizoram,9,19.4,NNW,Yes,No,,,
19-12-2023,Mizoram,10.8,16,N,No,Yes,,,
20-12-2023,Mizoram,9.2,21.7,SE,Yes,Yes,,,
21-12-2023,Mizoram,9.5,18.9,SW,Yes,No,,,
22-12-2023,Mizoram,7.5,18.9,NNW,No,No,,,
23-12-2023,Mizoram,11.7,21.4,W,No,No,,,
24-12-2023,Mizoram,6.2,21.9,NW,No,No,,,
25-12-2023,Mizoram,12.6,22.1,NW,No,No,,,
26-12-2023,Mizoram,10.2,22.1,W,No,No,,,
27-12-2023,Mizoram,6.3,18,WSW,No,No,,,
28-12-2023,Mizoram,3.7,20.8,NNW,No,No,,,
29-12-2023,Mizoram,11.6,23.7,NNW,No,No,,,
30-12-2023,Mizoram,6.8,22.2,NNW,No,No,,,
31-12-2023,Mizoram,9,26,NW,No,No,,,
01-01-2022,Nagaland,14.7,20.4,SW,No,No,,,
02-01-2022,Nagaland,10,18.6,SSE,No,No,,,
03-01-2022,Nagaland,9.2,20.4,SSE,No,No,,,
04-01-2022,Nagaland,11.6,27.6,SSE,No,No,,,
05-01-2022,Nagaland,13.6,26.1,SE,No,No,,,
06-01-2022,Nagaland,15.8,30.2,SSE,No,No,,,
07-01-2022,Nagaland,17.6,20.9,S,No,No,,,
08-01-2022,Nagaland,12.6,19.8,SE,No,No,,,
09-01-2022,Nagaland,12.6,21.8,S,No,No,,,
10-01-2022,Nagaland,13.3,23.4,S,No,No,,,
11-01-2022,Nagaland,14.3,23.4,S,No,No,,,
12-01-2022,Nagaland,13.7,25,SSE,No,No,,,
13-01-2022,Nagaland,13.9,37.8,N,No,No,,,
14-01-2022,Nagaland,20.4,32.6,N,No,No,,,
15-01-2022,Nagaland,15.7,24.6,SW,No,No,,,
16-01-2022,Nagaland,15.1,21.5,WSW,No,No,,,
17-01-2022,Nagaland,14.5,20.1,S,No,No,,,
18-01-2022,Nagaland,12.1,25.1,SSE,No,No,,,
19-01-2022,Nagaland,13.7,35.8,N,No,No,,,
20-01-2022,Nagaland,19.8,40.5,SW,No,No,,,
21-01-2022,Nagaland,17.2,28.8,S,No,No,,,
22-01-2022,Nagaland,18.2,35.6,W,No,No,,,
23-01-2022,Nagaland,14.6,31.8,WNW,No,No,,,
24-01-2022,Nagaland,16.3,23.4,WSW,No,No,,,
25-01-2022,Nagaland,13,27.1,S,No,No,,,
26-01-2022,Nagaland,14.4,25.5,SSE,No,No,,,
27-01-2022,Nagaland,16.6,36.4,N,No,No,,,
28-01-2022,Nagaland,18.8,43.4,N,No,No,,,
29-01-2022,Nagaland,25.7,44.3,N,No,No,,,
30-01-2022,Nagaland,25.7,45.1,N,No,No,,,
31-01-2022,Nagaland,22.5,30.5,SSW,No,No,,,
01-02-2022,Nagaland,20.3,33.8,SSW,No,No,,,
02-02-2022,Nagaland,20.8,28.5,S,No,No,,,
03-02-2022,Nagaland,20.5,30.2,SSW,No,No,,,
04-02-2022,Nagaland,16.8,30.2,S,No,No,,,
05-02-2022,Nagaland,19.8,29.2,SSE,No,No,,,
06-02-2022,Nagaland,17.9,33.1,S,No,No,,,
07-02-2022,Nagaland,18.7,46.4,SW,No,No,,,
08-02-2022,Nagaland,18.6,22.5,S,No,No,,,
09-02-2022,Nagaland,16.1,21.4,SSE,No,No,,,
10-02-2022,Nagaland,14.1,21.2,SSE,No,No,,,
11-02-2022,Nagaland,14.3,20.2,SSE,No,No,,,
12-02-2022,Nagaland,14.4,23.7,SSE,No,No,,,
13-02-2022,Nagaland,12.8,28,S,No,No,,,
14-02-2022,Nagaland,14,28.4,SSE,No,No,,,
15-02-2022,Nagaland,14.8,29.6,S,No,No,,,
16-02-2022,Nagaland,16,30.1,SSW,No,No,,,
17-02-2022,Nagaland,15.8,31.7,N,No,No,,,
18-02-2022,Nagaland,17,27.8,SSE,No,No,,,
19-02-2022,Nagaland,16.8,30.5,SSE,No,No,,,
20-02-2022,Nagaland,18,24.6,S,No,No,,,
21-02-2022,Nagaland,17.4,23.8,SSE,No,No,,,
22-02-2022,Nagaland,16.9,25.5,SSE,No,No,,,
23-02-2022,Nagaland,16.2,35,SW,No,No,,,
24-02-2022,Nagaland,14.3,21.3,SSE,No,Yes,,,
25-02-2022,Nagaland,14.1,21.6,S,Yes,No,,,
26-02-2022,Nagaland,14.2,31.2,SSE,No,No,,,
27-02-2022,Nagaland,14.3,34,N,No,No,,,
28-02-2022,Nagaland,16.1,23.2,S,No,Yes,,,
01-03-2022,Nagaland,14.5,19.8,SE,Yes,No,,,
02-03-2022,Nagaland,15.3,25.6,SSE,No,No,,,
03-03-2022,Nagaland,16.8,32.5,N,No,Yes,,,
04-03-2022,Nagaland,14,19,W,Yes,Yes,,,
05-03-2022,Nagaland,12.5,17.6,SW,Yes,Yes,,,
06-03-2022,Nagaland,12.6,20.1,SW,Yes,No,,,
07-03-2022,Nagaland,13,20.4,SW,No,No,,,
08-03-2022,Nagaland,14.7,21.2,SSE,No,No,,,
09-03-2022,Nagaland,9.7,25.2,S,No,No,,,
10-03-2022,Nagaland,13.5,26.2,SW,No,No,,,
11-03-2022,Nagaland,15.8,29.8,ESE,No,Yes,,,
12-03-2022,Nagaland,18.2,25.2,N,Yes,Yes,,,
13-03-2022,Nagaland,17.7,29,N,Yes,No,,,
14-03-2022,Nagaland,18.6,23.3,WSW,No,Yes,,,
15-03-2022,Nagaland,12,18.9,W,Yes,No,,,
16-03-2022,Nagaland,12.7,21.9,WSW,No,No,,,
17-03-2022,Nagaland,13.9,20.1,SW,No,No,,,
18-03-2022,Nagaland,14.3,28.5,N,No,No,,,
19-03-2022,Nagaland,14.8,33.1,NW,No,No,,,
20-03-2022,Nagaland,16.8,23.8,S,No,No,,,
21-03-2022,Nagaland,15.4,34.6,N,No,No,,,
22-03-2022,Nagaland,20.4,25.6,N,No,Yes,,,
23-03-2022,Nagaland,14.7,19.9,SSE,Yes,No,,,
24-03-2022,Nagaland,13.8,21.1,SSE,No,Yes,,,
25-03-2022,Nagaland,15.7,23.9,SSE,Yes,No,,,
26-03-2022,Nagaland,15.4,24,S,No,No,,,
27-03-2022,Nagaland,12.7,20.5,SSW,No,No,,,
28-03-2022,Nagaland,9.7,26.7,N,No,No,,,
29-03-2022,Nagaland,11.3,24.7,S,No,No,,,
30-03-2022,Nagaland,14,22.5,S,No,No,,,
31-03-2022,Nagaland,14.5,30.1,N,No,No,,,
01-04-2022,Nagaland,15.4,29.8,SSE,No,No,,,
02-04-2022,Nagaland,16.9,32.8,N,No,No,,,
03-04-2022,Nagaland,21.2,24.7,WNW,No,Yes,,,
04-04-2022,Nagaland,11.3,19.6,SSW,Yes,No,,,
05-04-2022,Nagaland,12.5,20.1,SW,No,No,,,
06-04-2022,Nagaland,9.2,17.2,SW,No,Yes,,,
07-04-2022,Nagaland,11.4,18.4,S,Yes,Yes,,,
08-04-2022,Nagaland,12.3,19.9,S,Yes,No,,,
09-04-2022,Nagaland,13.7,24.4,WNW,No,No,,,
10-04-2022,Nagaland,13.9,19.5,SSE,No,No,,,
11-04-2022,Nagaland,14.4,22.5,S,No,No,,,
12-04-2022,Nagaland,12.3,21.9,SSE,No,No,,,
13-04-2022,Nagaland,9.8,26.2,SSE,No,No,,,
14-04-2022,Nagaland,12.1,28.8,WNW,No,Yes,,,
15-04-2022,Nagaland,12.9,17.7,WSW,Yes,No,,,
16-04-2022,Nagaland,7.3,20.5,NNW,No,No,,,
17-04-2022,Nagaland,13.2,21.9,NNW,No,No,,,
18-04-2022,Nagaland,13.8,19.2,SSW,No,No,,,
19-04-2022,Nagaland,14,19.1,S,No,No,,,
20-04-2022,Nagaland,8.7,22,S,No,No,,,
21-04-2022,Nagaland,9.4,24.6,N,No,No,,,
22-04-2022,Nagaland,9.8,25.1,NNW,No,No,,,
23-04-2022,Nagaland,11.3,22.8,N,No,No,,,
24-04-2022,Nagaland,15.1,18.2,N,No,Yes,,,
25-04-2022,Nagaland,12.3,19,N,Yes,Yes,,,
26-04-2022,Nagaland,9.1,13.6,W,Yes,Yes,,,
27-04-2022,Nagaland,8.4,14.4,WNW,Yes,Yes,,,
28-04-2022,Nagaland,7.7,14.4,SW,Yes,Yes,,,
29-04-2022,Nagaland,6,13.8,S,Yes,No,,,
30-04-2022,Nagaland,2.9,18,N,No,No,,,
01-05-2022,Nagaland,5.8,14.9,N,No,No,,,
02-05-2022,Nagaland,7.5,18.6,SSE,No,No,,,
03-05-2022,Nagaland,5.9,19.2,SSE,No,No,,,
04-05-2022,Nagaland,8.9,16.8,SSW,No,No,,,
05-05-2022,Nagaland,7,17.2,SSE,No,No,,,
06-05-2022,Nagaland,8.4,17,SW,No,No,,,
07-05-2022,Nagaland,11,17.5,SSW,No,No,,,
08-05-2022,Nagaland,12.6,16.9,SSW,No,Yes,,,
09-05-2022,Nagaland,13,16.5,SSW,Yes,No,,,
10-05-2022,Nagaland,11.2,18.2,SSE,No,No,,,
11-05-2022,Nagaland,8.2,17.8,S,No,No,,,
12-05-2022,Nagaland,9.5,17.5,SSE,No,No,,,
13-05-2022,Nagaland,9.8,17,W,No,No,,,
14-05-2022,Nagaland,12.3,17,WNW,No,No,,,
15-05-2022,Nagaland,14,19.7,WNW,No,No,,,
16-05-2022,Nagaland,11.5,16.4,W,No,No,,,
17-05-2022,Nagaland,11.6,17.4,SW,No,No,,,
18-05-2022,Nagaland,8.4,18,ESE,No,No,,,
19-05-2022,Nagaland,8.2,21.1,NNE,No,No,,,
20-05-2022,Nagaland,9.1,21.3,SSE,No,No,,,
21-05-2022,Nagaland,9.2,15.7,S,No,No,,,
22-05-2022,Nagaland,5.9,20.3,N,No,No,,,
23-05-2022,Nagaland,7.3,22.8,N,No,No,,,
24-05-2022,Nagaland,11.5,20.8,N,No,No,,,
25-05-2022,Nagaland,18,21.7,NNE,No,Yes,,,
26-05-2022,Nagaland,12.8,18.4,SW,Yes,No,,,
27-05-2022,Nagaland,7.6,15.8,SSW,No,No,,,
28-05-2022,Nagaland,9.5,16.4,S,No,Yes,,,
29-05-2022,Nagaland,6.3,16.3,SSE,Yes,No,,,
30-05-2022,Nagaland,9,16.1,SE,No,No,,,
31-05-2022,Nagaland,6.5,15,NW,No,No,,,
01-06-2022,Nagaland,6.8,14.8,N,No,No,,,
02-06-2022,Nagaland,10.3,15.1,NNW,No,Yes,,,
03-06-2022,Nagaland,11.7,18.2,N,Yes,Yes,,,
04-06-2022,Nagaland,12.3,17.5,N,Yes,No,,,
05-06-2022,Nagaland,6.9,17.8,N,No,No,,,
06-06-2022,Nagaland,5.5,14.3,N,No,No,,,
07-06-2022,Nagaland,6.9,14.6,W,No,Yes,,,
08-06-2022,Nagaland,10.1,14.3,W,Yes,Yes,,,
09-06-2022,Nagaland,7.1,12.6,W,Yes,Yes,,,
10-06-2022,Nagaland,5.7,12.7,SW,Yes,Yes,,,
11-06-2022,Nagaland,6,12.4,W,Yes,No,,,
12-06-2022,Nagaland,5.3,10.8,N,No,No,,,
13-06-2022,Nagaland,6.9,13,N,No,No,,,
14-06-2022,Nagaland,8.3,16.2,N,No,No,,,
15-06-2022,Nagaland,5.6,15.7,S,No,No,,,
16-06-2022,Nagaland,7.2,14.5,S,No,No,,,
17-06-2022,Nagaland,6,13.5,SW,No,No,,,
18-06-2022,Nagaland,4.6,17.6,N,No,No,,,
19-06-2022,Nagaland,5.1,18.2,NNE,No,No,,,
20-06-2022,Nagaland,6.9,15.3,NNE,No,No,,,
21-06-2022,Nagaland,10.8,16.1,N,No,Yes,,,
22-06-2022,Nagaland,9.9,17.6,N,Yes,No,,,
23-06-2022,Nagaland,8.6,16.6,N,No,Yes,,,
24-06-2022,Nagaland,11,17.6,N,Yes,No,,,
25-06-2022,Nagaland,5.5,15,W,No,No,,,
26-06-2022,Nagaland,7.1,16.4,N,No,No,,,
27-06-2022,Nagaland,7.9,14.9,N,No,No,,,
28-06-2022,Nagaland,5,16.1,N,No,No,,,
29-06-2022,Nagaland,5.6,17.8,N,No,No,,,
30-06-2022,Nagaland,13,19.4,N,No,Yes,,,
01-07-2022,Nagaland,10.9,15.6,WNW,Yes,No,,,
02-07-2022,Nagaland,9.5,13.5,W,No,Yes,,,
03-07-2022,Nagaland,8.1,13.3,WSW,Yes,Yes,,,
04-07-2022,Nagaland,8.9,15.1,SW,Yes,No,,,
05-07-2022,Nagaland,8.8,13.2,SW,No,No,,,
06-07-2022,Nagaland,7.1,13.7,WSW,No,No,,,
07-07-2022,Nagaland,7.6,14.2,N,No,No,,,
08-07-2022,Nagaland,3.4,15,NNE,No,No,,,
09-07-2022,Nagaland,4.2,16.9,N,No,No,,,
10-07-2022,Nagaland,5.8,15.1,NNE,No,Yes,,,
11-07-2022,Nagaland,9.3,14.3,WNW,Yes,No,,,
12-07-2022,Nagaland,10.8,15.7,NW,No,No,,,
13-07-2022,Nagaland,9,15.6,W,No,No,,,
14-07-2022,Nagaland,8.1,13.9,N,No,No,,,
15-07-2022,Nagaland,9,13.6,N,No,No,,,
16-07-2022,Nagaland,6.5,14.7,S,No,No,,,
17-07-2022,Nagaland,5,15,N,No,No,,,
18-07-2022,Nagaland,6.6,13.6,N,No,No,,,
19-07-2022,Nagaland,8.2,15.5,N,No,No,,,
20-07-2022,Nagaland,10.8,19,N,No,No,,,
21-07-2022,Nagaland,12.8,19.6,N,No,No,,,
22-07-2022,Nagaland,12.3,16.8,NNW,No,Yes,,,
23-07-2022,Nagaland,7.1,14.5,S,Yes,No,,,
24-07-2022,Nagaland,3.9,13.3,N,No,No,,,
25-07-2022,Nagaland,5.7,13.6,N,No,No,,,
26-07-2022,Nagaland,7.4,15.7,N,No,No,,,
27-07-2022,Nagaland,8.6,16.4,W,No,No,,,
28-07-2022,Nagaland,8.5,15.1,NNW,No,No,,,
29-07-2022,Nagaland,9.4,16.4,W,No,No,,,
30-07-2022,Nagaland,10.2,16.1,W,No,Yes,,,
31-07-2022,Nagaland,9.3,16.2,W,Yes,No,,,
01-08-2022,Nagaland,10.6,16.6,W,No,No,,,
02-08-2022,Nagaland,11.3,16.9,NNW,No,Yes,,,
03-08-2022,Nagaland,8.8,15.4,W,Yes,No,,,
04-08-2022,Nagaland,8.5,15,N,No,Yes,,,
05-08-2022,Nagaland,8.3,16.6,N,Yes,No,,,
06-08-2022,Nagaland,10.1,19.1,N,No,No,,,
07-08-2022,Nagaland,11,14.6,SW,No,No,,,
08-08-2022,Nagaland,3.8,16.5,N,No,No,,,
09-08-2022,Nagaland,6.6,14.6,N,No,No,,,
10-08-2022,Nagaland,9,13.8,N,No,No,,,
11-08-2022,Nagaland,9.5,16.2,N,No,Yes,,,
12-08-2022,Nagaland,6,14.5,SSE,Yes,No,,,
13-08-2022,Nagaland,9.3,18.5,WSW,No,No,,,
14-08-2022,Nagaland,8.9,19.1,N,No,No,,,
15-08-2022,Nagaland,10.5,19.3,N,No,No,,,
16-08-2022,Nagaland,12.7,17.2,N,No,Yes,,,
17-08-2022,Nagaland,9.7,17,NW,Yes,No,,,
18-08-2022,Nagaland,8.4,16.7,N,No,No,,,
19-08-2022,Nagaland,9.8,18.6,N,No,Yes,,,
20-08-2022,Nagaland,11.1,18.2,N,Yes,No,,,
21-08-2022,Nagaland,11.1,18.8,W,No,No,,,
22-08-2022,Nagaland,6.6,16.3,N,No,No,,,
23-08-2022,Nagaland,9.2,19,N,No,No,,,
24-08-2022,Nagaland,11.1,17.5,NW,No,Yes,,,
25-08-2022,Nagaland,7.1,14.8,WNW,Yes,Yes,,,
26-08-2022,Nagaland,7.7,15.7,W,Yes,No,,,
27-08-2022,Nagaland,8.5,18.8,NW,No,No,,,
28-08-2022,Nagaland,10.7,19.7,N,No,No,,,
29-08-2022,Nagaland,12.3,15.5,N,No,Yes,,,
30-08-2022,Nagaland,6.7,16,W,Yes,No,,,
31-08-2022,Nagaland,9.1,16.6,WNW,No,Yes,,,
01-09-2022,Nagaland,7.5,16,WNW,Yes,No,,,
02-09-2022,Nagaland,8.6,19.7,N,No,No,,,
03-09-2022,Nagaland,11.9,21.9,N,No,Yes,,,
04-09-2022,Nagaland,9.8,17.3,WSW,Yes,Yes,,,
05-09-2022,Nagaland,6.5,17.2,WNW,Yes,No,,,
06-09-2022,Nagaland,8.1,16.7,N,No,No,,,
07-09-2022,Nagaland,9.6,15.9,NNE,No,Yes,,,
08-09-2022,Nagaland,10.2,15.3,SSW,Yes,No,,,
09-09-2022,Nagaland,9.7,14.4,SW,No,No,,,
10-09-2022,Nagaland,10.5,14.8,WNW,No,No,,,
11-09-2022,Nagaland,7.7,22.5,N,No,No,,,
12-09-2022,Nagaland,13,29.9,N,No,No,,,
13-09-2022,Nagaland,15.8,19.8,WSW,No,No,,,
14-09-2022,Nagaland,6.7,17,SW,No,No,,,
15-09-2022,Nagaland,5.5,20.4,NW,No,No,,,
16-09-2022,Nagaland,8,22.9,N,No,No,,,
17-09-2022,Nagaland,15.7,18.9,SSW,No,Yes,,,
18-09-2022,Nagaland,10.6,18.5,WSW,Yes,No,,,
19-09-2022,Nagaland,12.1,20.9,N,No,Yes,,,
20-09-2022,Nagaland,10.4,18.7,WSW,Yes,No,,,
21-09-2022,Nagaland,8.7,19.7,NNE,No,Yes,,,
22-09-2022,Nagaland,10.6,18.9,N,Yes,No,,,
23-09-2022,Nagaland,11.6,18.4,SW,No,No,,,
24-09-2022,Nagaland,11.6,20.8,N,No,Yes,,,
25-09-2022,Nagaland,12.4,16.2,N,Yes,Yes,,,
26-09-2022,Nagaland,7.8,14.2,SW,Yes,Yes,,,
27-09-2022,Nagaland,7.7,12.6,WSW,Yes,Yes,,,
28-09-2022,Nagaland,8.5,14.7,WSW,Yes,Yes,,,
29-09-2022,Nagaland,9.1,19.4,N,Yes,No,,,
30-09-2022,Nagaland,12.1,23.6,N,No,No,,,
01-10-2022,Nagaland,13.5,16.6,N,No,No,,,
02-10-2022,Nagaland,11,14.7,SSE,No,No,,,
03-10-2022,Nagaland,11,18,S,No,No,,,
04-10-2022,Nagaland,9.6,18.7,SSE,No,No,,,
05-10-2022,Nagaland,11.1,17.2,SSW,No,Yes,,,
06-10-2022,Nagaland,9.2,15.7,SSW,Yes,No,,,
07-10-2022,Nagaland,7.8,16.2,SSE,No,No,,,
08-10-2022,Nagaland,8.9,16,SSE,No,No,,,
09-10-2022,Nagaland,7.5,18.2,SE,No,No,,,
10-10-2022,Nagaland,5.9,20,SSE,No,No,,,
11-10-2022,Nagaland,7,22.2,S,No,No,,,
12-10-2022,Nagaland,11.8,22.6,N,No,No,,,
13-10-2022,Nagaland,9.7,19.2,WNW,No,Yes,,,
14-10-2022,Nagaland,9.6,16.4,WSW,Yes,Yes,,,
15-10-2022,Nagaland,10.8,16.3,SW,Yes,Yes,,,
16-10-2022,Nagaland,7.6,18,SW,Yes,Yes,,,
17-10-2022,Nagaland,10.3,17.1,SW,Yes,No,,,
18-10-2022,Nagaland,8.1,16.5,SW,No,No,,,
19-10-2022,Nagaland,10.6,21.5,E,No,No,,,
20-10-2022,Nagaland,13.6,28.5,N,No,No,,,
21-10-2022,Nagaland,13.7,18.7,SSE,No,No,,,
22-10-2022,Nagaland,10.1,18.8,SSE,No,No,,,
23-10-2022,Nagaland,12.7,18.8,S,No,No,,,
24-10-2022,Nagaland,8.2,19.6,SSE,No,No,,,
25-10-2022,Nagaland,12,18.2,SSE,No,No,,,
26-10-2022,Nagaland,9.5,21.2,SSE,No,No,,,
27-10-2022,Nagaland,9.4,21.7,SSE,No,No,,,
28-10-2022,Nagaland,12,21.1,SSW,No,No,,,
29-10-2022,Nagaland,11.1,30.6,SSW,No,No,,,
30-10-2022,Nagaland,16.7,26.5,N,No,Yes,,,
31-10-2022,Nagaland,19.3,33.1,N,Yes,Yes,,,
01-11-2022,Nagaland,15,20.1,SSW,Yes,No,,,
02-11-2022,Nagaland,13.9,29.4,N,No,No,,,
03-11-2022,Nagaland,14.8,21.9,WSW,No,No,,,
04-11-2022,Nagaland,11.4,18.1,SW,No,No,,,
05-11-2022,Nagaland,12,19.3,SSE,No,No,,,
06-11-2022,Nagaland,9.4,25.4,S,No,No,,,
07-11-2022,Nagaland,13,32.2,N,No,No,,,
08-11-2022,Nagaland,19.4,34.2,N,No,No,,,
09-11-2022,Nagaland,19.7,35.5,N,No,No,,,
10-11-2022,Nagaland,20.2,36.3,N,No,No,,,
11-11-2022,Nagaland,20.8,34.4,SSE,No,No,,,
12-11-2022,Nagaland,18.8,29.8,SSE,No,No,,,
13-11-2022,Nagaland,15.6,27.2,S,No,No,,,
14-11-2022,Nagaland,16.5,30.3,N,No,No,,,
15-11-2022,Nagaland,15.4,25.9,S,No,No,,,
16-11-2022,Nagaland,17.1,22.7,SSW,No,No,,,
17-11-2022,Nagaland,14.9,22.6,S,No,No,,,
18-11-2022,Nagaland,15.6,33.4,N,No,No,,,
19-11-2022,Nagaland,18.7,34.6,N,No,No,,,
20-11-2022,Nagaland,22.9,38.3,SW,No,Yes,,,
21-11-2022,Nagaland,18.6,25.9,N,Yes,Yes,,,
22-11-2022,Nagaland,15.2,18.4,SW,Yes,Yes,,,
23-11-2022,Nagaland,11.3,22,SSW,Yes,No,,,
24-11-2022,Nagaland,12,26.6,S,No,No,,,
25-11-2022,Nagaland,15.6,25.4,SSE,No,Yes,,,
26-11-2022,Nagaland,17.3,30,NW,Yes,Yes,,,
27-11-2022,Nagaland,18.8,28.8,NNE,Yes,Yes,,,
28-11-2022,Nagaland,16.3,22.7,N,Yes,Yes,,,
29-11-2022,Nagaland,12.7,21.8,SW,Yes,Yes,,,
30-11-2022,Nagaland,14,20.8,S,Yes,No,,,
01-12-2022,Nagaland,12.1,22.7,SE,No,No,,,
02-12-2022,Nagaland,11.5,29.9,N,No,No,,,
03-12-2022,Nagaland,16.3,32.3,SW,No,No,,,
04-12-2022,Nagaland,12.1,22.4,S,No,No,,,
05-12-2022,Nagaland,13.2,22,SSW,No,No,,,
06-12-2022,Nagaland,13.2,26.3,SSE,No,No,,,
